,키워드,빈도
521,고가,1
522,고개,1
524,고객사들,1
540,공동,1
560,관공서,1
553,공인,1
551,공언,1
550,공식화,1
548,공세,1
547,공사,1
546,공백,1
544,공매,1
543,공략계획,1
539,공단,1
525,고민,1
538,공급량,1
537,공급난,1
536,공급계약,1
532,골칫거리,1
531,곤혹,1
530,고풍,1
528,고위,1
527,고심,1
526,고생,1
297,9.17,1
294,9.0%,1
1456,위반,1
113,2012년,1
108,20,1
107,2.98%,1
106,2.77,1
105,2.5,1
104,2.34%,1
103,2.2%,1
102,2.1,1
98,1주,1
92,1~2년,1
91,19현대엘리베이,1
89,18현대글로비스,1
87,1820만,1
85,18.18%,1
83,175조,1
82,16강,1
81,1609.97,1
79,15~22%,1
78,150만,1
77,15.86,1
75,14카카오,1
73,14곳,1
110,2005년,1
115,2020년,1
70,144.8,1
116,20LG전자,1
151,2차,1
149,2종,1
148,2월말,1
145,2셀트리온,1
143,2공장,1
142,2~10%,1
140,28세,1
139,28살,1
138,28만,1
137,287만,1
136,2807억,1
134,27일,1
131,26일,1
130,26.9%,1
128,250여명,1
127,2500만,1
126,25.5%,1
125,25%,1
123,24%,1
121,238만,1
118,21만,1
71,1494억,1
69,14.75%,1
293,9%,1
39,10억,1
34,10~20%,1
32,106만,1
31,100배,1
29,1000조,1
28,1000여,1
26,10.9%,1
24,10.5%,1
22,10.36%,1
20,10,1
19,1.9%,1
18,1.50,1
17,1.40%,1
16,1.21,1
12,1.07%,1
11,090원,1
9,064,1
6,0.92%,1
5,0.65,1
4,0.55,1
3,0.53,1
2,0.47,1
38,10삼성증권,1
40,10층,1
68,14.71%,1
41,11.2%,1
67,14.6%,1
66,13조,1
64,13억,1
63,139,1
62,138.8,1
61,136만,1
60,1317억,1
58,13.63%,1
56,13%.,1
55,13%,1
54,12월,1
53,127.51포인트,1
52,1200만,1
51,12.97%,1
50,12.64%,1
49,12.60%,1
47,12%,1
46,12,1
45,11일,1
44,11시간,1
42,11LG디스플레이,1
152,3.1%,1
153,3.36%,1
155,3.5%,1
262,70%,1
260,7.21%,1
259,7.14%,1
255,6일,1
254,6월,1
253,6시간,1
252,6분,1
251,6배,1
250,6명,1
247,6NAVER,1
246,69.3%,1
245,68곳,1
244,635원,1
243,624원,1
242,6180만,1
239,6.84%,1
238,6.46%,1
237,6.41%,1
236,6.39%,1
235,6.23%,1
234,6.19%,1
233,6.1%,1
261,7.5%,1
263,7000명,1
156,3.63%,1
264,700여명,1
292,8한국금융지주,1
291,8월,1
290,8번,1
288,8건,1
286,8900억,1
283,80만,1
282,80곳,1
281,80개,1
280,8000만,1
279,80%,1
278,8.9%,1
276,8.24%,1
274,7번,1
273,7명,1
271,7대한항공,1
270,7년,1
269,75만,1
268,74명,1
267,73세,1
266,72만,1
265,70만,1
232,6,1
231,5조,1
227,5만,1
223,57.53,1
187,40여일,1
186,4000여,1
184,4.46%,1
183,4.22%,1
182,4.13,1
181,4.05,1
179,3중고,1
177,3위,1
174,3삼성,1
173,3사,1
172,3분기,1
170,3개월,1
169,3개국,1
168,3~4월,1
166,33만,1
165,33개국,1
162,31.5%,1
161,31%,1
160,30일,1
159,30대,1
158,30~35%,1
188,415명,1
191,43.4%,1
192,4450원,1
210,5.1%,1
222,550만,1
221,55%,1
220,54.5%,1
218,50만,1
217,50대,1
215,50.5%,1
213,5.74%,1
212,5.15%,1
211,5.14%,1
208,4카카오,1
193,4510만,1
205,4위,1
204,4억,1
203,4명,1
200,4각,1
199,478,1
198,4740만,1
196,47.2%,1
195,465,1
194,45세,1
684,눈물,1
685,눈치,1
686,뉴노멀,1
1246,시장개,1
1241,시선,1
1240,시민사회,1
1239,시민단체,1
1234,시간,1
1230,승리자,1
1229,승리,1
1227,스피커,1
1222,스페인,1
1221,스페이스,1
1220,스판덱스,1
1219,스파이,1
1216,스테인리스,1
1215,스탠리,1
1212,스컬리,1
1211,스즈키,1
1210,스웨덴,1
1209,스와프,1
1208,스마트폰용,1
1203,순위종목명수량주,1
1202,순위종목명금액주가,1
1197,숙명,1
1245,시장가,1
1249,시황판,1
1187,수원,1
1250,식료품,1
1286,아이,1
1285,아웃폴딩,1
1282,아모레퍼시픽,1
1279,쑤언,1
1278,싼타페,1
1277,싸움,1
1276,심화,1
1274,실현,1
1273,실행력,1
1272,실행,1
1271,실패,1
1267,실물,1
1266,실리콘마이터스,1
1265,신화,1
1264,신호,1
1263,신한금융투자,1
1262,신청,1
1261,신차,1
1258,신용,1
1254,신고,1
1252,식품17미래에셋대우,1
1192,수직계열화,1
1186,수용,1
687,능력,1
1138,성장폭,1
1135,성사,1
1134,성능,1
1133,성공,1
1131,설상가상,1
1,0.05%,1
1126,선호,1
1124,선택지,1
1123,선제적,1
1122,선제,1
1120,선수,1
1119,선물,1
1118,서초,1
1116,서상영,1
1115,서비스5아모레퍼시픽,1
1114,서비스15기업은행,1
1112,서버용,1
1110,샤프,1
1105,생태,1
1104,생중계,1
1103,생존,1
1102,생산원가,1
1136,성역,1
1141,세면대,1
1185,수요처,1
1142,세월,1
1183,수신,1
1182,수석,1
1179,수다,1
1178,수년,1
1175,솔루션,1
1172,손들,1
1171,소화,1
1168,소품,1
1167,소재업체,1
1166,소재,1
1164,소액,1
1163,소식통,1
1161,소송전,1
1159,소비재,1
1156,소비시장,1
1154,소문,1
1153,소리,1
1151,소니,1
1148,셀토스,1
1145,섹터1삼성전자,1
1143,세트,1
1287,아이콘,1
1288,아이티,1
1289,아이팟,1
1419,요즘,1
1416,외환위기,1
1413,외인,1
1412,외부인,1
1411,외국인투자자,1
1409,외국인간,1
1407,완화,1
1405,완성차,1
1401,온몸,1
1400,온라인동영상서비스,1
1398,오픈더테이블,1
1397,오프라인,1
1395,오엘이디,1
1394,오디세이,1
1391,예의,1
1387,영화,1
1386,영향력,1
1385,영향권,1
1383,영업익,1
1379,엿새,1
1378,열거,1
1377,연초,1
1417,요건,1
1421,용도,1
1290,아이패드,1
1423,우선,1
1455,위기경보,1
1453,웨이보,1
1452,웨어러블기기,1
1450,웨딩북,1
1448,월드컵,1
1446,월간,1
1444,원익머트리얼즈,1
1443,원익IPS,1
1438,원격회의,1
1437,원가,1
1436,워싱턴,1
1434,움직,1
1433,운용,1
1432,운영중,1
1430,운동,1
1429,우호적,1
1428,우위,1
1427,우옌,1
1426,우승,1
1425,우수,1
1424,우선적,1
1374,연쇄적,1
1373,연쇄,1
1371,연루,1
1369,연동,1
1324,어린이날,1
1322,어깨,1
1321,얘긴,1
1319,양쪽,1
1318,양성,1
1317,양산,1
1316,양분,1
1315,양면,1
1314,앨라배마,1
1313,액정표시장치,1
1311,액면분할전,1
1305,알리바바,1
1303,안전,1
1302,안양시,1
1301,안양,1
1300,안승호,1
1299,안성시,1
1298,안성,1
1297,안드라프라데시주,1
1296,안드라프라데시,1
1294,악화일로,1
1325,어치,1
1326,어플라이드,1
1327,억제,1
1350,여유,1
1368,연기할판,1
1367,연기금,1
1365,연금보험료,1
1363,연구원,1
1362,연구개발,1
1358,역행,1
1356,역성장,1
1352,여타,1
1351,여유자금,1
1349,여력,1
1330,언택트발,1
1348,여객기,1
1346,엘란트라,1
1345,엔지니어들,1
1343,엔씨소프트,1
1342,엔드급,1
1341,엑센트,1
1339,에릭슨,1
1338,에디션,1
1331,얼마,1
1101,생산업체,1
1097,생산법인,1
1095,생산라인,1
846,매출,1
844,매집,1
842,매입단가,1
839,매수단가,1
837,매매법,1
833,매력적,1
830,매도금액,1
829,매도,1
828,매뉴얼,1
825,만반,1
823,마힌드라,1
820,마인드,1
818,마이크,1
814,마스,1
811,마르크트,1
810,마룻바닥,1
809,마루티,1
803,리락,1
800,로망,1
799,레이쥔,1
795,레버리,1
793,램리서치,1
845,매체,1
848,매킨토시,1
887,미디어막트,1
849,머리,1
884,물류,1
882,문화,1
881,무역,1
878,무선이어폰용,1
875,무리,1
874,무례,1
873,무궁무진,1
872,몰빵,1
869,모양새,1
867,모바일기기,1
866,모바일게임,1
862,명단,1
861,면피,1
859,멜트블론,1
858,메일,1
857,메이트,1
856,메모리칩,1
853,메디아,1
852,멀티미디어리서치연구소,1
851,먹구름,1
850,머티리얼즈,1
788,딴판,1
787,디지털,1
785,디자인,1
782,디바이스,1
733,대전광역시,1
732,대전,1
728,대안,1
725,대박심리,1
724,대박,1
722,대면,1
718,대란,1
715,대기업,1
713,대구지역,1
709,당혹,1
707,당부,1
705,달러,1
704,달간,1
701,단체모임,1
699,단일,1
694,단계,1
693,단가,1
692,다지,1
691,다중,1
689,다수,1
688,다각적,1
734,대조,1
736,대체,1
738,대표단,1
760,독립공간,1
781,등지,1
778,뒷이야기,1
777,뒷받침,1
774,동행,1
772,동참,1
771,동의,1
770,동월,1
767,동사,1
766,동료,1
759,독립,1
739,대표이사,1
754,도약기,1
752,도미노,1
751,델리,1
748,덕분,1
747,더블딥,1
746,대회,1
743,대항전,1
742,대한항공,1
740,대표적,1
886,미국달러선물레버리지,1
888,미디어텍,1
1088,상품,1
1016,비화,1
1013,비트코인,1
1012,비트코,1
1010,비접촉,1
1009,비전,1
1007,비상회의,1
1004,비보,1
1002,비밀,1
1001,블루투스,1
1000,블랙리스트,1
997,붙여,1
996,불안,1
995,불씨,1
994,불발,1
993,불리,1
992,불똥,1
989,분위기,1
988,분야,1
987,분리,1
983,북동부,1
977,부제,1
975,부여,1
1014,비판적,1
1022,사망자,1
890,미래에셋,1
1025,사생활,1
1086,상파울루시,1
1083,상정,1
1082,상점,1
1079,상승장,1
1074,상무,1
1070,삼성폰,1
1066,삼성이,1
1063,삼성바이오에피스,1
1060,삼성물산등,1
1053,산하,1
1050,산업계,1
1047,사항,1
1044,사진,1
1041,사이공,1
1038,사용가능,1
1036,사옥,1
1034,사업자들,1
1031,사업보,1
1030,사업기회,1
1029,사업계획,1
1027,사실상,1
973,부사장,1
972,부담,1
971,봉착,1
969,본능,1
925,방안,1
923,방수폰,1
918,발병전,1
917,발병,1
915,발급,1
914,발권,1
913,발광,1
912,발견,1
911,반전,1
909,반영,1
908,반사,1
907,반복적,1
906,반등세,1
905,반도체주,1
902,반년,1
900,박닌성,1
898,바이오시밀러,1
896,바이,1
894,밀키트,1
893,밀라노,1
891,미중,1
927,방위적,1
931,배려,1
932,배제,1
952,변동성,1
966,복합적,1
965,복귀,1
964,보통주,1
962,보안,1
960,보고서,1
959,병원,1
957,별칭,1
954,변호사,1
953,변종국,1
951,변덕,1
936,백도어,1
950,변경,1
949,벤처부,1
947,베엠베,1
945,베스트,1
944,베로나,1
942,법원,1
941,번째,1
940,번돈공항,1
937,백색,1
2254,히피,1
