,키워드,빈도
805,본질적,1
746,반영,1
709,무관,1
708,목표량,1
707,모양새,1
706,모습,1
155,3종,1
704,모듈,1
701,명예훼손,1
699,명령,1
697,메인카메라,1
696,메인,1
695,메이트Xs,1
692,맥쿼리투자신탁운용,1
156,4.27%,1
686,매수,1
684,매력적,1
710,무력,1
711,무보수,1
718,물론,1
735,바탕,1
745,반론,1
742,반대급부,1
152,3위,1
740,반납,1
739,박정호,1
738,박성도,1
733,바로,1
722,미등기임원,1
732,바렛,1
731,바람,1
730,바닥,1
729,밀리암페어시,1
727,미탑재,1
724,미래경쟁력,1
803,본인,1
806,봄철,1
934,서울,1
873,사항,1
898,상승세,1
127,2주,1
896,상수,1
128,3.72%,1
892,삼성페이,1
891,삼성종합기술원,1
888,삼성전기,1
886,삼성바이오로직스,1
1,0%대,1
884,삼성그룹,1
130,30.,1
881,살해,1
880,산정,1
879,산업통상자원부,1
878,산업부,1
902,상식적,1
903,상암동,1
126,2인자,1
920,생산기지,1
119,2곳,1
932,서버용,1
120,2만,1
929,생활지침,1
928,생활,1
927,생태계,1
919,생산거점,1
907,상위권,1
122,2번,1
914,상향,1
912,상트페테르부르크,1
910,상장지수펀드,1
909,상장법인,1
125,2위,1
875,사회활동,1
131,30.9%,1
807,봉쇄,1
871,사칭,1
837,비메모리사업,1
835,비계량적,1
834,블랙록,1
833,브롱키,1
141,34.39%,1
829,불똥,1
826,분식,1
825,분산투자,1
820,부합,1
143,35억,1
818,부친,1
815,부족,1
812,부스럼,1
810,부분적,1
809,부도덕,1
140,34%,1
840,비용,1
844,비축,1
863,사옥,1
870,사측,1
869,사주,1
132,300만,1
866,사이클,1
865,사이즈,1
864,사용,1
133,300억,1
845,비판,1
861,사업부문별,1
857,사안,1
856,사실무근,1
853,사물인터넷,1
137,32%,1
846,비판적,1
1770,희비,1
